Date,topic_counts
2018-04-26,"[17, 24, 43, 87, 23, 49, 17, 0, 24, 25, 17, 18, 385, 372, 25, 24, 11, 8, 18, 422, 3, 36, 689, 103, 27, 106, 115, 21, 141, 93, 17, 2, 48, 7, 153, 34, 64, 8, 266, 25, 12, 5, 42, 18, 13, 9, 48, 14, 185, 256, 92, 18, 3, 2, 5, 36, 126, 32, 14, 8, 360, 0, 109, 575, 52, 376, 21, 65, 22, 163, 7, 6, 1093, 2, 23, 530, 8, 266, 5, 331, 15, 22, 2, 112, 12, 2, 1224, 158, 12, 98, 20, 129, 506]"
2018-04-27,"[16, 22, 64, 68, 35, 61, 18, 1, 16, 18, 21, 23, 316, 321, 24, 13, 4, 16, 24, 352, 3, 35, 622, 98, 22, 126, 70, 13, 136, 86, 20, 0, 76, 12, 124, 56, 51, 4, 228, 22, 10, 6, 28, 9, 8, 8, 55, 8, 167, 190, 75, 24, 15, 6, 5, 32, 135, 31, 10, 7, 354, 1, 86, 489, 48, 339, 30, 41, 13, 163, 3, 7, 1055, 3, 27, 505, 17, 248, 10, 329, 12, 18, 4, 108, 18, 3, 1099, 153, 1, 102, 11, 131, 557]"
2018-04-28,"[2, 19, 59, 57, 15, 44, 13, 1, 16, 11, 20, 22, 276, 256, 27, 37, 5, 16, 31, 275, 1, 39, 522, 95, 17, 99, 65, 13, 124, 91, 21, 1, 62, 3, 108, 106, 41, 9, 195, 18, 4, 4, 14, 2, 4, 9, 26, 8, 144, 188, 68, 12, 6, 1, 2, 29, 112, 11, 23, 8, 287, 1, 48, 429, 50, 311, 19, 41, 8, 75, 4, 2, 845, 9, 24, 431, 17, 217, 8, 264, 24, 10, 0, 102, 10, 0, 849, 120, 7, 80, 7, 113, 438]"
2018-04-29,"[13, 11, 67, 62, 17, 56, 9, 1, 15, 14, 5, 18, 255, 253, 15, 27, 1, 14, 9, 273, 0, 22, 479, 71, 30, 99, 65, 8, 105, 92, 13, 1, 72, 6, 115, 47, 54, 3, 180, 17, 4, 7, 35, 1, 5, 7, 25, 4, 126, 181, 44, 12, 2, 5, 0, 18, 83, 10, 6, 11, 253, 0, 37, 375, 28, 269, 24, 35, 17, 27, 4, 9, 701, 4, 23, 361, 13, 233, 9, 220, 9, 13, 1, 74, 9, 0, 782, 122, 6, 35, 6, 92, 317]"
2018-04-30,"[8, 20, 78, 65, 13, 44, 12, 0, 14, 16, 11, 27, 349, 295, 21, 27, 5, 12, 23, 329, 0, 26, 605, 105, 29, 120, 84, 17, 110, 81, 22, 0, 84, 3, 114, 53, 59, 8, 231, 22, 12, 10, 24, 6, 8, 5, 39, 7, 148, 210, 51, 8, 2, 5, 2, 37, 111, 17, 21, 12, 307, 0, 41, 446, 25, 305, 30, 51, 10, 166, 3, 5, 930, 3, 18, 445, 18, 276, 13, 264, 12, 10, 2, 110, 15, 1, 1060, 138, 11, 47, 20, 112, 450]"
2018-05-01,"[11, 18, 51, 74, 12, 47, 21, 0, 14, 20, 14, 13, 380, 285, 15, 21, 7, 8, 21, 365, 2, 29, 614, 92, 21, 142, 113, 19, 120, 85, 28, 3, 59, 16, 110, 45, 67, 4, 248, 19, 5, 6, 36, 9, 8, 9, 38, 8, 169, 186, 41, 18, 2, 2, 6, 37, 130, 24, 21, 3, 323, 0, 52, 459, 37, 289, 23, 38, 16, 169, 5, 0, 939, 12, 21, 488, 7, 270, 26, 284, 9, 25, 0, 123, 12, 1, 1156, 117, 9, 63, 11, 109, 479]"
2018-05-02,"[36, 26, 105, 65, 13, 52, 18, 6, 21, 14, 26, 22, 371, 441, 33, 37, 11, 10, 32, 313, 3, 40, 635, 124, 33, 143, 89, 34, 135, 87, 33, 1, 109, 10, 113, 35, 56, 14, 273, 32, 10, 5, 48, 1, 5, 9, 36, 7, 155, 225, 61, 8, 0, 3, 2, 30, 131, 17, 23, 6, 359, 0, 49, 575, 49, 314, 24, 52, 13, 160, 4, 4, 966, 1, 12, 551, 4, 271, 20, 312, 2, 30, 1, 99, 13, 5, 1117, 181, 9, 69, 14, 173, 509]"
2018-05-03,"[11, 23, 199, 98, 21, 41, 17, 2, 14, 14, 32, 35, 507, 441, 31, 32, 10, 4, 36, 422, 2, 22, 765, 132, 27, 139, 85, 27, 142, 96, 23, 1, 210, 11, 143, 49, 54, 4, 361, 18, 10, 5, 50, 2, 1, 3, 24, 6, 173, 234, 53, 10, 3, 7, 1, 52, 130, 24, 53, 18, 368, 2, 54, 695, 29, 332, 33, 71, 12, 166, 8, 5, 969, 4, 20, 629, 2, 329, 7, 320, 7, 19, 0, 119, 11, 3, 1298, 128, 6, 92, 6, 136, 483]"
2018-05-04,"[9, 22, 89, 53, 12, 83, 12, 3, 15, 18, 23, 20, 383, 448, 21, 21, 6, 11, 21, 337, 1, 26, 609, 104, 35, 135, 74, 16, 128, 57, 19, 1, 99, 13, 133, 39, 81, 6, 263, 23, 10, 6, 48, 6, 9, 13, 34, 5, 166, 223, 51, 16, 1, 5, 3, 23, 108, 30, 26, 5, 296, 0, 50, 643, 43, 341, 22, 49, 40, 156, 7, 4, 1046, 6, 18, 513, 9, 287, 13, 308, 13, 21, 0, 122, 14, 2, 1117, 194, 1, 73, 14, 140, 457]"
2018-05-05,"[1, 18, 73, 74, 10, 65, 23, 0, 16, 16, 10, 27, 379, 325, 22, 28, 3, 21, 24, 320, 4, 34, 596, 98, 20, 96, 79, 35, 106, 63, 18, 2, 85, 8, 124, 52, 63, 8, 257, 24, 3, 9, 32, 1, 5, 8, 22, 12, 174, 224, 54, 8, 2, 5, 0, 46, 114, 21, 16, 11, 326, 2, 37, 517, 36, 328, 29, 38, 27, 167, 0, 3, 984, 2, 24, 489, 5, 254, 12, 286, 9, 17, 0, 114, 8, 1, 1204, 145, 6, 96, 10, 110, 521]"
2018-05-06,"[2, 28, 63, 68, 11, 50, 12, 0, 19, 16, 14, 26, 296, 287, 20, 22, 6, 20, 25, 294, 1, 22, 519, 85, 25, 92, 102, 16, 111, 51, 17, 0, 69, 9, 126, 48, 43, 4, 172, 22, 11, 4, 32, 2, 5, 3, 34, 13, 161, 179, 38, 6, 1, 6, 3, 29, 82, 20, 5, 10, 274, 0, 44, 447, 24, 294, 33, 45, 5, 165, 7, 2, 849, 2, 18, 385, 17, 249, 4, 277, 8, 9, 0, 85, 6, 3, 1085, 137, 4, 46, 10, 110, 472]"
2018-05-07,"[12, 21, 60, 49, 6, 46, 9, 8, 26, 29, 19, 17, 382, 357, 23, 21, 38, 11, 20, 344, 0, 34, 648, 112, 20, 150, 138, 79, 154, 63, 17, 2, 81, 11, 147, 36, 56, 6, 228, 31, 5, 7, 43, 6, 6, 7, 61, 5, 202, 239, 60, 11, 1, 3, 3, 19, 176, 25, 28, 2, 404, 1, 63, 552, 36, 319, 20, 54, 15, 159, 0, 3, 1024, 4, 13, 478, 8, 256, 9, 292, 6, 20, 1, 120, 10, 2, 1140, 138, 8, 67, 14, 134, 563]"
2018-05-08,"[16, 14, 98, 65, 22, 67, 14, 7, 14, 25, 25, 31, 380, 398, 22, 21, 36, 10, 44, 339, 1, 36, 621, 92, 28, 148, 143, 59, 131, 111, 28, 0, 101, 6, 116, 23, 88, 4, 210, 18, 19, 6, 38, 1, 4, 6, 26, 6, 296, 225, 43, 14, 1, 6, 0, 57, 184, 14, 89, 14, 357, 1, 46, 770, 47, 371, 38, 53, 29, 153, 1, 2, 1088, 2, 21, 474, 6, 282, 7, 312, 5, 13, 0, 107, 13, 2, 1188, 205, 10, 72, 22, 162, 514]"
2018-05-09,"[5, 20, 69, 63, 10, 63, 15, 3, 16, 27, 19, 16, 364, 453, 23, 26, 10, 17, 29, 364, 2, 22, 639, 92, 18, 143, 112, 50, 138, 75, 30, 2, 74, 10, 135, 25, 67, 4, 243, 21, 10, 6, 46, 2, 1, 10, 25, 6, 189, 195, 61, 16, 1, 3, 1, 43, 124, 15, 64, 4, 333, 0, 49, 605, 34, 374, 22, 57, 32, 170, 7, 8, 1104, 4, 14, 465, 3, 249, 9, 255, 4, 17, 0, 99, 10, 1, 1167, 186, 6, 47, 18, 118, 497]"
2018-05-10,"[7, 17, 63, 68, 18, 49, 8, 1, 16, 14, 31, 19, 332, 347, 19, 25, 11, 10, 29, 315, 0, 23, 568, 120, 20, 172, 109, 18, 114, 78, 16, 4, 79, 10, 130, 23, 60, 10, 196, 16, 6, 6, 32, 8, 8, 7, 26, 9, 170, 250, 54, 26, 2, 6, 3, 58, 93, 24, 43, 8, 278, 1, 80, 555, 45, 354, 18, 57, 8, 57, 3, 2, 951, 2, 10, 445, 4, 285, 15, 290, 14, 8, 0, 94, 18, 2, 1019, 141, 5, 68, 17, 114, 399]"
2018-05-11,"[9, 24, 40, 107, 18, 34, 23, 3, 18, 33, 28, 29, 464, 378, 33, 35, 35, 3, 25, 456, 10, 21, 763, 104, 32, 137, 186, 42, 149, 102, 17, 1, 46, 18, 154, 17, 99, 3, 255, 28, 14, 3, 37, 1, 5, 9, 33, 8, 231, 294, 38, 14, 0, 4, 7, 38, 138, 77, 38, 9, 398, 0, 168, 576, 54, 325, 37, 55, 8, 42, 3, 6, 927, 3, 8, 491, 20, 332, 4, 291, 17, 23, 0, 149, 15, 4, 1313, 169, 4, 65, 13, 112, 588]"
2018-05-12,"[9, 11, 52, 70, 12, 40, 19, 3, 13, 59, 43, 22, 394, 331, 21, 25, 22, 7, 17, 374, 3, 21, 654, 94, 26, 114, 124, 34, 126, 76, 24, 1, 57, 14, 143, 24, 56, 3, 261, 13, 5, 5, 42, 3, 4, 14, 26, 3, 185, 192, 35, 15, 0, 7, 2, 25, 110, 37, 30, 5, 332, 1, 75, 517, 30, 307, 29, 43, 8, 17, 2, 3, 820, 1, 10, 445, 6, 242, 4, 267, 15, 16, 0, 138, 11, 0, 1038, 120, 7, 71, 14, 108, 495]"
2018-05-13,"[13, 20, 96, 47, 4, 49, 10, 1, 12, 29, 11, 17, 251, 292, 15, 19, 5, 12, 7, 255, 1, 25, 459, 78, 19, 94, 85, 14, 91, 55, 11, 0, 110, 6, 93, 16, 30, 9, 149, 21, 4, 2, 30, 2, 7, 4, 47, 7, 148, 182, 45, 5, 0, 5, 2, 15, 102, 20, 17, 5, 251, 0, 39, 439, 33, 256, 26, 36, 10, 94, 2, 5, 742, 2, 6, 321, 2, 211, 6, 228, 1, 12, 0, 75, 3, 1, 817, 158, 1, 47, 21, 104, 381]"
2018-05-14,"[0, 19, 141, 54, 8, 52, 14, 7, 22, 29, 32, 16, 360, 439, 16, 19, 14, 8, 38, 388, 1, 27, 675, 107, 15, 130, 136, 28, 123, 98, 27, 2, 157, 9, 157, 22, 89, 6, 223, 29, 2, 10, 44, 2, 2, 9, 38, 12, 186, 283, 57, 23, 0, 5, 3, 47, 104, 14, 32, 8, 305, 3, 54, 701, 39, 332, 25, 38, 35, 146, 5, 5, 1065, 4, 20, 475, 39, 308, 9, 283, 6, 15, 0, 102, 10, 1, 1132, 192, 2, 58, 17, 106, 447]"
2018-05-15,"[7, 18, 98, 66, 10, 53, 14, 2, 15, 13, 43, 18, 333, 480, 25, 22, 6, 8, 47, 330, 1, 24, 576, 98, 21, 152, 105, 25, 116, 70, 17, 0, 105, 7, 125, 35, 95, 11, 207, 13, 14, 9, 28, 0, 6, 11, 31, 12, 214, 256, 51, 24, 4, 1, 2, 63, 138, 14, 39, 1, 291, 0, 53, 764, 68, 361, 23, 46, 13, 99, 2, 6, 1128, 5, 11, 467, 47, 309, 8, 358, 8, 7, 2, 82, 10, 0, 1045, 202, 5, 91, 18, 131, 452]"
2018-05-16,"[4, 13, 83, 74, 18, 64, 23, 3, 24, 28, 26, 19, 385, 425, 24, 19, 8, 11, 51, 383, 1, 27, 652, 103, 26, 161, 146, 20, 136, 65, 33, 1, 100, 6, 130, 40, 66, 6, 235, 16, 11, 6, 55, 1, 4, 8, 25, 13, 200, 248, 65, 26, 2, 6, 3, 47, 175, 28, 41, 12, 280, 0, 43, 682, 42, 353, 33, 54, 18, 192, 6, 5, 1097, 3, 15, 475, 13, 300, 11, 315, 5, 6, 7, 111, 14, 3, 1220, 198, 8, 86, 13, 152, 528]"
2018-05-17,"[4, 25, 56, 65, 20, 48, 11, 3, 22, 18, 20, 16, 350, 494, 26, 25, 11, 15, 42, 334, 0, 30, 593, 96, 27, 161, 144, 26, 109, 68, 16, 0, 63, 13, 125, 29, 56, 6, 197, 14, 23, 8, 66, 3, 2, 7, 29, 8, 197, 216, 88, 22, 4, 2, 2, 37, 167, 17, 24, 6, 307, 0, 42, 653, 42, 338, 23, 55, 5, 128, 5, 4, 1055, 2, 13, 476, 12, 250, 8, 304, 8, 15, 8, 92, 21, 1, 1073, 227, 4, 101, 11, 149, 505]"
2018-05-18,"[3, 19, 69, 83, 13, 59, 16, 3, 18, 37, 10, 16, 380, 425, 28, 28, 10, 14, 24, 367, 0, 28, 642, 99, 38, 143, 137, 34, 115, 74, 28, 1, 75, 16, 144, 11, 71, 13, 197, 20, 19, 9, 40, 2, 3, 9, 49, 4, 221, 200, 54, 26, 1, 2, 3, 59, 141, 32, 22, 7, 328, 0, 39, 595, 33, 368, 30, 41, 9, 143, 4, 2, 1063, 4, 15, 463, 11, 263, 8, 298, 6, 9, 8, 115, 13, 2, 1205, 224, 10, 54, 9, 137, 513]"
2018-05-19,"[4, 17, 50, 37, 10, 66, 11, 2, 15, 17, 8, 11, 230, 289, 17, 17, 11, 8, 12, 239, 3, 19, 412, 78, 21, 76, 74, 14, 82, 45, 18, 3, 58, 8, 84, 28, 56, 5, 129, 14, 10, 6, 27, 0, 6, 6, 26, 3, 165, 146, 55, 10, 2, 4, 0, 21, 94, 18, 20, 2, 239, 0, 45, 438, 36, 311, 13, 37, 6, 174, 2, 6, 883, 1, 7, 320, 3, 161, 9, 213, 5, 7, 2, 74, 9, 2, 862, 155, 2, 54, 6, 92, 341]"
2018-05-20,"[0, 11, 48, 70, 10, 38, 14, 2, 14, 10, 13, 12, 268, 314, 28, 29, 12, 11, 20, 279, 6, 22, 492, 75, 23, 62, 63, 21, 81, 84, 7, 0, 56, 7, 97, 30, 75, 6, 165, 12, 25, 2, 30, 2, 3, 6, 26, 8, 156, 159, 65, 8, 3, 3, 1, 28, 85, 11, 18, 2, 239, 0, 36, 454, 31, 267, 19, 43, 11, 161, 1, 3, 808, 2, 10, 339, 29, 206, 10, 237, 8, 20, 3, 77, 9, 2, 927, 137, 2, 43, 7, 88, 370]"
2018-05-21,"[0, 11, 51, 51, 10, 61, 7, 4, 15, 14, 13, 17, 323, 351, 18, 20, 4, 8, 27, 297, 1, 38, 520, 101, 27, 112, 94, 19, 78, 66, 22, 2, 58, 7, 127, 40, 60, 8, 200, 14, 16, 7, 30, 2, 6, 3, 24, 10, 174, 200, 60, 13, 4, 2, 0, 46, 142, 8, 26, 6, 251, 1, 46, 528, 32, 322, 25, 51, 8, 174, 2, 2, 995, 1, 14, 438, 19, 231, 16, 291, 3, 15, 3, 91, 8, 0, 1022, 179, 2, 57, 13, 104, 392]"
2018-05-22,"[7, 25, 111, 76, 20, 52, 15, 13, 15, 22, 29, 21, 397, 519, 21, 22, 4, 14, 34, 347, 0, 65, 665, 117, 27, 144, 144, 23, 121, 70, 18, 2, 122, 8, 145, 40, 66, 4, 232, 130, 17, 9, 44, 2, 7, 9, 46, 11, 205, 225, 76, 24, 2, 2, 6, 59, 164, 20, 31, 6, 358, 0, 61, 654, 69, 362, 33, 54, 18, 172, 3, 2, 1119, 3, 10, 615, 18, 290, 12, 309, 5, 8, 3, 130, 10, 3, 1297, 233, 13, 77, 12, 143, 519]"
2018-05-23,"[13, 24, 116, 87, 24, 64, 25, 4, 16, 63, 12, 18, 532, 501, 28, 32, 11, 6, 15, 535, 2, 34, 887, 117, 34, 122, 235, 38, 171, 115, 36, 3, 122, 12, 178, 27, 74, 9, 268, 42, 9, 13, 61, 8, 5, 13, 50, 8, 194, 246, 60, 19, 2, 6, 8, 65, 131, 55, 28, 5, 419, 3, 38, 665, 50, 327, 44, 64, 30, 178, 2, 2, 1132, 5, 16, 535, 13, 366, 12, 301, 18, 18, 1, 170, 12, 5, 1590, 225, 6, 44, 18, 119, 655]"
2018-05-24,"[7, 18, 126, 71, 252, 55, 14, 2, 16, 70, 18, 16, 442, 414, 30, 27, 17, 10, 28, 402, 1, 31, 678, 104, 31, 123, 170, 27, 147, 69, 29, 0, 134, 11, 162, 30, 75, 3, 273, 21, 6, 6, 47, 3, 4, 12, 31, 7, 204, 229, 37, 17, 1, 7, 6, 53, 200, 43, 37, 6, 350, 1, 32, 585, 48, 335, 22, 65, 12, 154, 2, 4, 1005, 3, 14, 514, 29, 283, 6, 298, 19, 16, 0, 115, 8, 0, 1362, 182, 5, 67, 9, 115, 579]"
2018-05-25,"[18, 11, 54, 57, 103, 64, 13, 0, 15, 32, 6, 13, 355, 394, 8, 16, 6, 3, 15, 301, 0, 34, 486, 87, 19, 131, 117, 31, 116, 68, 19, 2, 59, 4, 99, 28, 54, 5, 184, 12, 9, 3, 25, 2, 11, 11, 30, 4, 177, 189, 34, 25, 3, 2, 1, 48, 115, 8, 39, 3, 244, 2, 39, 490, 35, 307, 15, 52, 26, 201, 3, 4, 997, 4, 9, 409, 10, 281, 12, 248, 3, 8, 0, 73, 8, 0, 1137, 183, 1, 54, 17, 95, 429]"
2018-05-26,"[8, 13, 55, 53, 33, 47, 7, 1, 20, 37, 6, 11, 280, 302, 21, 20, 1, 25, 10, 275, 0, 18, 485, 71, 10, 69, 122, 15, 95, 68, 17, 1, 59, 8, 92, 18, 32, 1, 167, 17, 10, 3, 33, 1, 2, 5, 19, 6, 141, 168, 34, 9, 0, 3, 3, 31, 95, 15, 23, 6, 230, 1, 28, 414, 34, 230, 27, 37, 5, 169, 0, 1, 821, 4, 8, 341, 12, 184, 3, 198, 7, 4, 0, 65, 8, 0, 1011, 133, 6, 61, 5, 81, 376]"
2018-05-27,"[9, 16, 48, 46, 29, 49, 11, 1, 23, 50, 7, 16, 306, 270, 19, 25, 2, 13, 18, 298, 0, 21, 500, 89, 14, 73, 120, 12, 127, 68, 17, 0, 55, 12, 121, 15, 47, 4, 186, 18, 6, 0, 35, 0, 7, 5, 28, 6, 148, 177, 37, 12, 5, 3, 2, 18, 94, 18, 15, 5, 248, 0, 36, 429, 40, 262, 28, 30, 18, 145, 3, 12, 798, 3, 8, 371, 4, 214, 6, 238, 4, 4, 0, 98, 4, 4, 947, 155, 11, 42, 7, 93, 440]"
2018-05-28,"[6, 24, 62, 56, 35, 68, 12, 5, 19, 43, 15, 14, 416, 327, 17, 31, 7, 8, 29, 370, 1, 26, 670, 80, 18, 102, 155, 31, 139, 66, 31, 1, 68, 9, 139, 30, 57, 5, 216, 31, 11, 10, 40, 3, 7, 13, 44, 6, 159, 194, 49, 9, 1, 6, 7, 33, 83, 25, 37, 4, 318, 5, 41, 529, 44, 292, 20, 40, 22, 189, 5, 6, 948, 3, 11, 418, 2, 257, 7, 315, 11, 10, 1, 114, 8, 0, 1210, 173, 12, 83, 12, 124, 574]"
2018-05-29,"[14, 20, 54, 62, 42, 53, 22, 3, 21, 62, 16, 29, 428, 305, 21, 22, 15, 7, 26, 416, 0, 24, 693, 100, 36, 149, 146, 30, 139, 96, 26, 2, 72, 10, 142, 42, 71, 5, 290, 19, 26, 3, 47, 8, 4, 2, 70, 3, 155, 184, 49, 13, 3, 6, 5, 52, 103, 17, 53, 10, 312, 2, 39, 518, 38, 282, 29, 43, 16, 159, 2, 17, 970, 2, 13, 497, 7, 265, 4, 269, 9, 13, 1, 112, 8, 3, 1343, 160, 3, 88, 8, 110, 498]"
2018-05-30,"[5, 12, 56, 45, 18, 53, 14, 1, 15, 27, 17, 12, 380, 282, 31, 20, 6, 5, 36, 331, 6, 16, 572, 73, 15, 145, 133, 28, 134, 70, 17, 1, 60, 16, 128, 14, 70, 5, 237, 15, 10, 2, 30, 19, 3, 4, 35, 9, 144, 198, 34, 21, 1, 2, 0, 39, 114, 22, 41, 3, 280, 2, 46, 476, 29, 310, 32, 34, 16, 181, 2, 11, 962, 3, 13, 408, 7, 260, 6, 215, 4, 11, 3, 81, 11, 0, 1139, 152, 4, 47, 17, 99, 411]"
2018-05-31,"[12, 18, 91, 50, 21, 61, 8, 2, 16, 33, 15, 14, 382, 385, 31, 14, 7, 10, 29, 384, 9, 24, 581, 102, 19, 152, 115, 33, 104, 95, 27, 3, 98, 13, 122, 28, 75, 7, 235, 9, 8, 9, 53, 4, 2, 13, 45, 9, 219, 226, 70, 15, 2, 2, 5, 53, 151, 15, 46, 0, 319, 1, 56, 628, 37, 354, 29, 49, 14, 181, 1, 6, 1033, 1, 15, 448, 2, 248, 3, 329, 17, 5, 2, 108, 10, 2, 1142, 187, 3, 45, 13, 115, 417]"
2018-06-01,"[6, 26, 78, 43, 12, 70, 10, 7, 19, 37, 40, 13, 360, 394, 18, 22, 1, 14, 26, 327, 2, 30, 524, 111, 21, 114, 131, 28, 121, 75, 11, 2, 82, 24, 106, 32, 97, 7, 212, 21, 5, 5, 31, 5, 4, 10, 39, 8, 182, 207, 61, 21, 1, 5, 0, 30, 112, 4, 41, 6, 299, 2, 67, 623, 40, 337, 37, 49, 24, 191, 9, 17, 1061, 4, 11, 414, 5, 279, 5, 304, 5, 8, 4, 102, 8, 4, 1065, 209, 2, 32, 10, 106, 460]"
2018-06-02,"[2, 31, 56, 53, 13, 57, 17, 5, 17, 33, 23, 13, 306, 334, 18, 24, 11, 12, 24, 278, 9, 19, 532, 77, 27, 76, 89, 26, 127, 78, 15, 0, 68, 11, 98, 34, 53, 4, 189, 13, 13, 6, 36, 3, 6, 8, 31, 18, 156, 153, 54, 23, 0, 10, 1, 29, 82, 9, 21, 2, 322, 3, 45, 443, 44, 278, 22, 42, 21, 188, 6, 3, 878, 3, 16, 402, 8, 222, 7, 281, 3, 7, 0, 106, 14, 5, 917, 161, 6, 61, 10, 108, 519]"
2018-06-03,"[1, 18, 43, 63, 11, 56, 15, 10, 17, 29, 16, 20, 274, 319, 14, 32, 5, 13, 11, 271, 4, 30, 499, 75, 40, 52, 83, 34, 99, 85, 9, 2, 51, 9, 90, 33, 49, 2, 169, 15, 23, 5, 30, 5, 11, 10, 27, 19, 108, 167, 45, 10, 0, 4, 7, 26, 74, 10, 22, 3, 299, 0, 62, 426, 32, 235, 23, 51, 8, 190, 6, 11, 848, 4, 16, 428, 22, 234, 5, 253, 2, 11, 1, 79, 7, 3, 910, 166, 5, 58, 10, 96, 465]"
2018-06-04,"[7, 21, 47, 63, 15, 51, 11, 4, 18, 33, 22, 17, 367, 355, 20, 21, 2, 14, 26, 376, 2, 37, 617, 86, 24, 128, 142, 25, 135, 96, 18, 0, 67, 15, 120, 25, 53, 7, 219, 14, 7, 4, 36, 7, 7, 15, 47, 6, 150, 197, 68, 16, 3, 6, 4, 47, 120, 21, 23, 5, 352, 1, 49, 530, 35, 299, 25, 41, 18, 235, 2, 3, 1078, 3, 15, 418, 1, 254, 6, 303, 7, 18, 4, 108, 13, 3, 1128, 161, 3, 41, 3, 105, 543]"
2018-06-05,"[4, 26, 71, 65, 6, 61, 14, 13, 20, 40, 8, 16, 377, 330, 20, 29, 5, 15, 16, 367, 0, 35, 641, 104, 23, 114, 137, 33, 145, 99, 18, 0, 79, 8, 130, 36, 51, 4, 255, 16, 11, 5, 48, 1, 4, 11, 30, 9, 167, 184, 76, 18, 1, 2, 0, 38, 127, 9, 25, 5, 316, 0, 43, 524, 44, 249, 28, 46, 21, 212, 1, 0, 942, 4, 18, 488, 4, 242, 4, 296, 9, 5, 0, 104, 19, 1, 1162, 150, 9, 90, 7, 129, 560]"
2018-06-06,"[8, 31, 88, 57, 10, 74, 8, 83, 22, 30, 63, 17, 345, 399, 25, 27, 4, 11, 25, 324, 3, 37, 612, 99, 26, 152, 97, 38, 132, 84, 15, 1, 116, 10, 108, 38, 85, 1, 218, 22, 6, 2, 33, 8, 7, 7, 68, 9, 224, 190, 81, 15, 2, 4, 0, 61, 228, 8, 30, 10, 335, 0, 47, 592, 60, 325, 31, 51, 21, 169, 7, 0, 1000, 7, 14, 462, 2, 225, 9, 314, 12, 5, 2, 98, 6, 1, 1059, 187, 14, 61, 9, 128, 519]"
2018-06-07,"[2, 15, 64, 61, 8, 53, 15, 46, 16, 28, 42, 23, 354, 395, 13, 20, 1, 8, 17, 311, 0, 22, 545, 92, 23, 130, 95, 33, 127, 94, 18, 0, 77, 8, 119, 32, 78, 4, 228, 15, 9, 5, 31, 3, 7, 11, 81, 12, 203, 181, 53, 16, 1, 6, 2, 42, 195, 14, 43, 1, 333, 0, 55, 572, 56, 356, 28, 56, 21, 167, 2, 2, 1072, 6, 18, 460, 1, 218, 7, 275, 9, 9, 1, 97, 25, 1, 994, 187, 14, 90, 9, 141, 425]"
2018-06-08,"[4, 19, 60, 60, 15, 67, 9, 28, 15, 24, 12, 12, 304, 316, 23, 19, 9, 4, 15, 308, 0, 33, 544, 81, 29, 114, 80, 34, 111, 106, 16, 0, 70, 11, 134, 19, 82, 3, 200, 17, 7, 9, 27, 7, 5, 10, 47, 4, 180, 168, 41, 19, 0, 8, 3, 48, 142, 18, 36, 5, 270, 0, 51, 507, 28, 341, 19, 40, 14, 156, 1, 2, 964, 9, 13, 417, 4, 264, 4, 250, 12, 5, 2, 73, 11, 1, 1088, 168, 5, 51, 10, 125, 413]"
2018-06-09,"[4, 14, 41, 38, 44, 46, 11, 10, 15, 20, 16, 17, 265, 264, 20, 22, 7, 2, 23, 242, 3, 19, 430, 81, 37, 62, 69, 21, 96, 108, 13, 0, 52, 3, 99, 25, 35, 6, 173, 17, 5, 1, 28, 4, 7, 7, 40, 6, 157, 157, 38, 8, 1, 4, 0, 21, 125, 9, 28, 1, 231, 2, 32, 372, 30, 253, 23, 42, 7, 166, 3, 2, 803, 3, 11, 369, 17, 186, 2, 214, 21, 4, 2, 73, 7, 2, 909, 124, 3, 43, 6, 113, 373]"
2018-06-10,"[37, 28, 35, 66, 55, 54, 33, 17, 27, 70, 25, 24, 492, 319, 41, 26, 11, 5, 13, 515, 1, 15, 921, 111, 64, 52, 192, 62, 190, 113, 26, 3, 39, 9, 190, 39, 96, 4, 275, 25, 9, 3, 55, 7, 2, 6, 37, 6, 203, 225, 46, 7, 1, 5, 16, 19, 124, 53, 17, 6, 369, 0, 81, 487, 32, 220, 40, 40, 7, 159, 1, 2, 804, 5, 17, 495, 2, 345, 13, 277, 37, 21, 3, 188, 21, 7, 1485, 121, 6, 51, 7, 106, 717]"
2018-06-11,"[131, 41, 49, 91, 54, 51, 24, 16, 18, 72, 28, 19, 507, 334, 42, 31, 14, 15, 20, 424, 3, 26, 756, 98, 36, 123, 216, 44, 172, 76, 27, 0, 55, 14, 164, 15, 53, 2, 255, 29, 18, 2, 42, 3, 1, 6, 27, 4, 237, 219, 27, 22, 1, 3, 24, 42, 115, 52, 22, 6, 344, 0, 47, 460, 32, 287, 44, 58, 9, 158, 1, 5, 846, 2, 22, 481, 7, 322, 6, 241, 21, 21, 3, 110, 6, 5, 1499, 147, 8, 36, 9, 103, 685]"
2018-06-12,"[38, 26, 60, 89, 28, 47, 18, 10, 19, 79, 15, 24, 479, 341, 27, 36, 9, 8, 25, 412, 1, 21, 778, 94, 33, 129, 209, 73, 160, 98, 26, 1, 68, 15, 153, 33, 67, 4, 239, 19, 14, 5, 33, 3, 4, 13, 32, 6, 173, 231, 53, 24, 2, 8, 12, 80, 117, 36, 20, 11, 323, 2, 45, 509, 30, 261, 40, 54, 23, 174, 2, 14, 906, 2, 18, 461, 2, 307, 12, 289, 11, 13, 2, 147, 8, 2, 1378, 147, 7, 54, 5, 113, 605]"
