Time,anxbtc,bitflyer,kraken,localbitcoins
2017-08-14 00:00:00 UTC,,15063.41746074,72.20610161,0.31000806
2017-08-15 00:00:00 UTC,,23573.9296174198,181.15638099,6.62131221
2017-08-16 00:00:00 UTC,,16139.88315939,28.5073939,1.26628749
2017-08-17 00:00:00 UTC,,14218.62185785,32.60601167,0.22603732
2017-08-18 00:00:00 UTC,,13808.11132473,62.92702795,0.30665866
2017-08-19 00:00:00 UTC,,12940.77237826,17.00041773,0.3649856
2017-08-20 00:00:00 UTC,,7561.77351641,13.61819419,0.23691073
2017-08-21 00:00:00 UTC,,9057.50125552999,37.85378737,0.60549846
2017-08-22 00:00:00 UTC,,21731.3499176699,122.07783315,0.44348375
2017-08-23 00:00:00 UTC,,12705.54264135,55.38142943,0.18651152
2017-08-24 00:00:00 UTC,,9772.14567913999,67.84717545,0.01533253
2017-08-25 00:00:00 UTC,,9985.22024688,45.85560889,0.06892985
2017-08-26 00:00:00 UTC,,5784.92298955,26.02873704,0.01515894
2017-08-27 00:00:00 UTC,,5203.39979767,7.25168477,0.59064678
2017-08-28 00:00:00 UTC,,9470.80658907998,37.25530984,0.13434339
2017-08-29 00:00:00 UTC,,9147.88330829999,67.0049501,0.1824604
2017-08-30 00:00:00 UTC,,11501.0158416,38.28777075,1.21457871
2017-08-31 00:00:00 UTC,,10196.32371643,21.07863749,
2017-09-01 00:00:00 UTC,,13288.18164917,20.82350376,0.08303594
2017-09-02 00:00:00 UTC,,22951.7985069699,39.03146053,0.17911277
2017-09-03 00:00:00 UTC,,17946.6288154099,40.61549298,0.21893401
2017-09-04 00:00:00 UTC,,23373.8801246299,58.96910794,0.20143081
2017-09-05 00:00:00 UTC,,28636.1410392999,38.43386307,0.4955887
2017-09-06 00:00:00 UTC,,15907.43407338,24.85101624,0.02738725
2017-09-07 00:00:00 UTC,,10082.88936865,24.70350768,0.1460949
2017-09-08 00:00:00 UTC,,18233.5994171299,26.49098659,0.32779694
2017-09-09 00:00:00 UTC,,13512.3415552499,51.22453644,0.17859182
2017-09-10 00:00:00 UTC,,18328.0512827199,62.03460432,0.24118886
2017-09-11 00:00:00 UTC,,13380.86082181,15.54670552,1.08738908
2017-09-12 00:00:00 UTC,,14949.11477191,40.43913262,0.36516945
2017-09-13 00:00:00 UTC,,23727.9273907499,99.53083359,0.07504069
2017-09-14 00:00:00 UTC,,30321.6890081199,184.83562351,2.28346573
2017-09-15 00:00:00 UTC,,44941.2597525102,102.89340175,0.36542049
2017-09-16 00:00:00 UTC,,24987.0204588399,82.88689665,0.50380976
2017-09-17 00:00:00 UTC,,16070.51337512,22.78796642,0.21683138
2017-09-18 00:00:00 UTC,,24868.6108847599,44.68437372,0.17566795
2017-09-19 00:00:00 UTC,,20339.1910128599,27.90930573,1.06411726
2017-09-20 00:00:00 UTC,,13284.73080145,46.37177448,0.20559357
2017-09-21 00:00:00 UTC,,15451.6827446399,31.19474753,0.22954912
2017-09-22 00:00:00 UTC,,14854.94900454,21.03340566,0.15735517
2017-09-23 00:00:00 UTC,,13801.55553582,37.89961583,0.2486661
2017-09-24 00:00:00 UTC,,10438.02539183,7.34838732,0.61424738
2017-09-25 00:00:00 UTC,,15130.66694967,33.95384788,0.01679001
2017-09-26 00:00:00 UTC,,9529.02797498,98.50813408,0.3781148
2017-09-27 00:00:00 UTC,,16699.2236204799,34.80420103,0.26628938
2017-09-28 00:00:00 UTC,,16477.56764704,46.14126912,0.07125001
2017-09-29 00:00:00 UTC,,16552.9459441,36.85079129,0.04495781
2017-09-30 00:00:00 UTC,,17749.22867255,33.75598354,0.08717102
2017-10-01 00:00:00 UTC,,13623.5217629,15.49436662,0.0967905
2017-10-02 00:00:00 UTC,,14077.24584637,12.00579606,0.05541604
2017-10-03 00:00:00 UTC,,14899.20784502,36.52269142,
2017-10-04 00:00:00 UTC,,12114.33796168,23.74302364,0.02506339
2017-10-05 00:00:00 UTC,,15288.86655691,18.18291398,0.02398984
2017-10-06 00:00:00 UTC,,13747.82004878,32.20967581,0.04613425
2017-10-07 00:00:00 UTC,,11003.58845418,49.85754224,0.01662399
2017-10-08 00:00:00 UTC,,14965.68370007,17.43618907,0.02445397
2017-10-09 00:00:00 UTC,,18301.56392141,23.69563388,0.01569537
2017-10-10 00:00:00 UTC,,21159.996548,25.57706177,
2017-10-11 00:00:00 UTC,,16285.2511699899,42.32629589,
2017-10-12 00:00:00 UTC,,32001.9611996199,26.66995358,0.01386908
2017-10-13 00:00:00 UTC,,36636.5794209199,39.14587471,0.87506585
2017-10-14 00:00:00 UTC,,16770.9281338799,17.22798102,0.01271796
2017-10-15 00:00:00 UTC,,24391.69050465,26.98923682,0.38182725
2017-10-16 00:00:00 UTC,,17421.51746564,9.26406526,0.19519032
2017-10-17 00:00:00 UTC,,15329.09474097,24.12011438,0.18289797
2017-10-18 00:00:00 UTC,,31393.44883954,36.92604953,0.07032605
2017-10-19 00:00:00 UTC,,21603.21092437,15.5297146,0.90644148
2017-10-20 00:00:00 UTC,,23893.34850638,10.01751909,0.04917227
2017-10-21 00:00:00 UTC,,20552.73955149,10.8242268,0.16470834
2017-10-22 00:00:00 UTC,,25615.65370616,4.3247706,1.47889907
2017-10-23 00:00:00 UTC,,35759.24853891,12.18744235,
2017-10-24 00:00:00 UTC,,37415.7792961302,27.74401955,
2017-10-25 00:00:00 UTC,,25119.8294568,85.30819136,
2017-10-26 00:00:00 UTC,,25138.7512353,57.09088935,0.05366316
2017-10-27 00:00:00 UTC,,20104.62661837,8.94531,0.01208908
2017-10-28 00:00:00 UTC,,13848.40599443,2.68171364,0.01247891
2017-10-29 00:00:00 UTC,,20182.59626957,15.58506889,0.0123588
2017-10-30 00:00:00 UTC,,18285.71129733,17.33057179,0.0213318
2017-10-31 00:00:00 UTC,,21226.35605427,24.82118046,0.03977294
2017-11-01 00:00:00 UTC,,23574.2191395699,5.45549197,0.10184376
2017-11-02 00:00:00 UTC,,42975.2533413403,8.57371385,0.06808927
2017-11-03 00:00:00 UTC,,32448.6942590799,7.53012824,0.01017859
2017-11-04 00:00:00 UTC,,23185.5454682999,5.373779,0.02020025
2017-11-05 00:00:00 UTC,,20895.6348004499,9.33137767,0.02688168
2017-11-06 00:00:00 UTC,,27507.3316508099,18.50504816,0.01305974
2017-11-07 00:00:00 UTC,,19553.3902129199,16.45557331,0.11149288
2017-11-08 00:00:00 UTC,,28966.37083468,31.99294114,0.02904081
2017-11-09 00:00:00 UTC,,22066.6838884799,27.57152526,0.05220899
2017-11-10 00:00:00 UTC,,41406.3787073303,41.39337066,0.11070956
2017-11-11 00:00:00 UTC,,37977.5802802501,18.14718188,1.29273191
2017-11-12 00:00:00 UTC,,57319.1692059406,27.59416604,0.0807977
2017-11-13 00:00:00 UTC,,43428.65497851,21.79198665,0.08288748
2017-11-14 00:00:00 UTC,,16429.26070381,13.91084568,0.2119309
2017-11-15 00:00:00 UTC,,20693.26798847,13.59771045,0.12551574
2017-11-16 00:00:00 UTC,,24044.6392024399,14.86460982,0.07385281
2017-11-17 00:00:00 UTC,,24388.9241647299,13.02027839,0.04331768
2017-11-18 00:00:00 UTC,,20018.1032672799,7.06771109,0.01360536
2017-11-19 00:00:00 UTC,,11318.56985351,3.69899801,0.01869491
2017-11-20 00:00:00 UTC,,10762.96657424,4.02863564,0.01642997
2017-11-21 00:00:00 UTC,,18850.47391043,10.98557828,0.04373568
2017-11-22 00:00:00 UTC,,8055.88177596999,2.46481682,0.05075282
2017-11-23 00:00:00 UTC,,9379.98411298998,5.72344318,0.02277703
2017-11-24 00:00:00 UTC,,11150.78099644,15.73140151,0.02628557
2017-11-25 00:00:00 UTC,,12155.3576313399,15.95511051,0.03798294
2017-11-26 00:00:00 UTC,,16756.4749194099,23.87026685,0.00817846
2017-11-27 00:00:00 UTC,,15307.9355724099,14.10436712,0.06902828
2017-11-28 00:00:00 UTC,,17027.0557726599,37.12317901,0.04448245
2017-11-29 00:00:00 UTC,,44882.4445362799,70.93878594,0.02015708
2017-11-30 00:00:00 UTC,,34754.2372134898,26.11898241,0.02307386
2017-12-01 00:00:00 UTC,,22588.0446628599,17.3735857,0.00777607
2017-12-02 00:00:00 UTC,,16811.6648909498,14.63647812,0.32468972
2017-12-03 00:00:00 UTC,,19476.5957733599,11.08223412,0.01065813
2017-12-04 00:00:00 UTC,,14979.2817940399,9.69042675,
2017-12-05 00:00:00 UTC,,13052.9473892799,21.37885675,
2017-12-06 00:00:00 UTC,,26326.8825945998,21.40376672,0.03350163
2017-12-07 00:00:00 UTC,,44396.8240093499,24.05212188,0.03755226
2017-12-08 00:00:00 UTC,,40564.2295831202,27.02491716,0.26195292
2017-12-09 00:00:00 UTC,,24925.6276231697,12.90931065,0.06506988
2017-12-10 00:00:00 UTC,,42562.5882180398,10.46279775,0.05379262
2017-12-11 00:00:00 UTC,,26822.0353858397,7.02313977,0.15566881
2017-12-12 00:00:00 UTC,,16785.4919375598,8.83882556,0.0361588
2017-12-13 00:00:00 UTC,,16591.9506388098,13.41000055,0.00859642
2017-12-14 00:00:00 UTC,,9232.34359779994,6.11846486,0.04035866
2017-12-15 00:00:00 UTC,,16900.3632515198,3.60512548,0.01618685
2017-12-16 00:00:00 UTC,,15084.3716862498,7.67972673,0.04593409
2017-12-17 00:00:00 UTC,,16862.5148821498,12.72758215,0.13417421
2017-12-18 00:00:00 UTC,,17220.1794877099,11.15452961,0.06034378
2017-12-19 00:00:00 UTC,,20434.1440071897,12.38308364,0.0070307
2017-12-20 00:00:00 UTC,,24590.7941085798,14.88823652,0.1028046
2017-12-21 00:00:00 UTC,,18625.6975661199,18.83760289,0.86234074
2017-12-22 00:00:00 UTC,,46894.8288241799,48.87790522,0.06092136
2017-12-23 00:00:00 UTC,,27494.4792784198,22.19810295,1.3809384
2017-12-24 00:00:00 UTC,,22801.2997892299,10.99696651,
2017-12-25 00:00:00 UTC,,13760.6819668099,6.80922916,0.03191656
2017-12-26 00:00:00 UTC,,19729.0777575798,7.91823198,0.04769602
2017-12-27 00:00:00 UTC,,22195.2797170397,27.06176237,0.00456849
2017-12-28 00:00:00 UTC,,23055.6572087996,9.92478055,0.01582282
2017-12-29 00:00:00 UTC,,14717.6088130398,5.57203802,0.01336777
2017-12-30 00:00:00 UTC,,18578.1552718197,8.14004578,0.01816791
2017-12-31 00:00:00 UTC,,21027.3311521097,8.23472298,0.01661817
2018-01-01 00:00:00 UTC,,10832.0958090999,3.4593135,0.01698531
2018-01-02 00:00:00 UTC,,11070.0731043599,8.57108154,0.0420917
2018-01-03 00:00:00 UTC,,9856.09892335993,2.84325904,0.00285942
2018-01-04 00:00:00 UTC,,13706.5456579399,11.25349891,0.12491011
2018-01-05 00:00:00 UTC,,22137.5085685498,8.9015322,0.01669197
2018-01-06 00:00:00 UTC,,8004.22516288991,4.6587177,0.04892937
2018-01-07 00:00:00 UTC,,5712.73273005996,4.5627885,
2018-01-08 00:00:00 UTC,,12223.7919131498,1.99377769,0.02580285
2018-01-09 00:00:00 UTC,,12555.6069396799,69.80173324,0.1476841
2018-01-10 00:00:00 UTC,,14939.4062459998,64.64837499,0.21854785
2018-01-11 00:00:00 UTC,,15925.3722870397,18.50314897,0.02256251
2018-01-12 00:00:00 UTC,,15881.4909074896,,0.01564549
2018-01-13 00:00:00 UTC,,8915.34357979989,8.53112482,0.02232561
2018-01-14 00:00:00 UTC,,8501.2378906899,15.96603471,0.01533037
2018-01-15 00:00:00 UTC,,7092.20528818993,11.0318853,0.18499622
2018-01-16 00:00:00 UTC,,33765.0043092299,62.09349249,0.00779934
2018-01-17 00:00:00 UTC,,49670.2102987811,53.50890614,0.57675528
2018-01-18 00:00:00 UTC,,34667.5875540996,81.29746012,0.03971798
2018-01-19 00:00:00 UTC,,22258.9942489994,39.86032376,0.01056857
2018-01-20 00:00:00 UTC,,21276.6081911595,27.69699003,0.00762187
2018-01-21 00:00:00 UTC,,17779.9220960994,17.52202751,
2018-01-22 00:00:00 UTC,,26689.3543457595,21.02248118,0.01402514
2018-01-23 00:00:00 UTC,,21465.4262933996,20.10999682,0.02162768
2018-01-24 00:00:00 UTC,,19078.1087099996,14.63364395,0.03434931
2018-01-25 00:00:00 UTC,,14183.5780732298,12.06573068,0.05483042
2018-01-26 00:00:00 UTC,,18407.0453346597,54.57063825,
2018-01-27 00:00:00 UTC,,14769.7408348897,32.46802591,0.0075127
2018-01-28 00:00:00 UTC,,10443.2869031598,12.90647584,0.02718061
2018-01-29 00:00:00 UTC,,13045.3098345398,14.30358555,0.01386745
2018-01-30 00:00:00 UTC,,18154.4520048996,37.66338524,0.11164141
2018-01-31 00:00:00 UTC,,19027.8140809097,12.95216869,0.10012096
2018-02-01 00:00:00 UTC,,28420.0601445996,29.32155899,0.10774423
2018-02-02 00:00:00 UTC,,48563.5909361904,55.78381688,1.92062208
2018-02-03 00:00:00 UTC,,30042.9288701295,31.95331771,0.02540921
2018-02-04 00:00:00 UTC,,28426.4683916296,16.61355943,0.27855779
2018-02-05 00:00:00 UTC,,41335.2968640796,16.96944959,0.30363616
2018-02-06 00:00:00 UTC,,63199.9264973914,28.24922551,0.38486239
2018-02-07 00:00:00 UTC,,43105.8091972097,9.20341343,0.49189764
2018-02-08 00:00:00 UTC,,35990.8734665994,9.73736677,0.4406585
2018-02-09 00:00:00 UTC,,27251.9873099494,8.15359384,0.31264101
2018-02-10 00:00:00 UTC,,28914.8961908993,20.4390556,0.21293384
2018-02-11 00:00:00 UTC,,27391.6726551194,3.06020402,0.57048963
2018-02-12 00:00:00 UTC,,23455.3245819197,8.75679413,0.33098707
2018-02-13 00:00:00 UTC,,23489.5016400397,10.26467855,0.15167096
2018-02-14 00:00:00 UTC,,23349.70768773,6.66547769,0.17538994
2018-02-15 00:00:00 UTC,,30624.0304193994,12.60114025,0.08932888
2018-02-16 00:00:00 UTC,,22990.5758583097,4.01610575,0.08920296
2018-02-17 00:00:00 UTC,,25645.9397818293,6.8713724,0.26545161
2018-02-18 00:00:00 UTC,,35718.3784954296,9.71888662,0.12317133
2018-02-19 00:00:00 UTC,,20410.8327887396,7.59946914,0.83132831
2018-02-20 00:00:00 UTC,,23845.6176618895,29.5473535,1.26231829
2018-02-21 00:00:00 UTC,,27643.4102322294,15.33874846,0.3854213
2018-02-22 00:00:00 UTC,,25583.6606668893,12.34052184,0.23488282
2018-02-23 00:00:00 UTC,,23856.3264794397,21.00080616,
2018-02-24 00:00:00 UTC,,21834.6560384097,10.02439358,0.13683203
2018-02-25 00:00:00 UTC,,21248.3004795799,9.30089952,
2018-02-26 00:00:00 UTC,,24011.3775306999,5.330443,0.0895806
2018-02-27 00:00:00 UTC,,20971.9930695297,3.79427415,0.02378864
2018-02-28 00:00:00 UTC,,21427.7211959195,8.1046045,0.0377089
2018-03-01 00:00:00 UTC,,16116.2389126498,3.80367373,0.03453268
2018-03-02 00:00:00 UTC,,15566.9182076897,1.86124271,0.00560035
2018-03-03 00:00:00 UTC,,14935.8513323497,1.73662471,0.01308099
2018-03-04 00:00:00 UTC,,13271.1676501998,6.27752826,0.03571644
2018-03-05 00:00:00 UTC,,13405.4436043198,11.76305273,0.06296287
2018-03-06 00:00:00 UTC,,29145.9740503194,6.74827211,0.00302724
2018-03-07 00:00:00 UTC,,35572.2166017094,36.92263983,0.1851188
2018-03-08 00:00:00 UTC,,37091.0318352992,12.26479475,0.0601517
2018-03-09 00:00:00 UTC,,35713.1868455192,20.55579343,0.02518771
2018-03-10 00:00:00 UTC,,18474.8497183496,15.1417699,0.03166726
2018-03-11 00:00:00 UTC,,25038.5750848395,5.61410338,
2018-03-12 00:00:00 UTC,,25535.1052806496,52.19797215,
2018-03-13 00:00:00 UTC,,23761.2201132695,2.31899901,0.0095747
2018-03-14 00:00:00 UTC,,24566.2467040796,22.27122152,0.05119991
2018-03-15 00:00:00 UTC,,30729.2751231896,16.39612509,0.8852607
2018-03-16 00:00:00 UTC,,23750.5454178096,16.12596916,0.09371362
2018-03-17 00:00:00 UTC,,18237.7958416197,7.45716931,0.00356176
2018-03-18 00:00:00 UTC,,29557.0302311199,12.87360771,0.01151916
2018-03-19 00:00:00 UTC,,28086.0308804098,31.82803662,0.47166043
2018-03-20 00:00:00 UTC,,23144.9709482197,7.87241476,0.21693776
2018-03-21 00:00:00 UTC,,20120.2184637198,18.38211693,0.05072581
2018-03-22 00:00:00 UTC,,20934.7606451998,9.11182144,0.04123669
2018-03-23 00:00:00 UTC,,24558.2156857397,12.09564594,0.04797492
2018-03-24 00:00:00 UTC,,18820.1182726698,10.32306125,
2018-03-25 00:00:00 UTC,,16581.0217093698,6.22100307,0.01846907
2018-03-26 00:00:00 UTC,,19627.3720568197,2.97519865,
2018-03-27 00:00:00 UTC,,21076.3695107898,10.10050099,
2018-03-28 00:00:00 UTC,,14772.8347915699,16.13332539,0.01094687
2018-03-29 00:00:00 UTC,,25070.2961353197,14.07028632,0.00407649
2018-03-30 00:00:00 UTC,,30788.4619173,7.20641992,0.01632784
2018-03-31 00:00:00 UTC,,19086.3121452097,1.65987017,0.00246081
2018-04-01 00:00:00 UTC,,20249.3355044998,4.63378259,0.00558752
2018-04-02 00:00:00 UTC,,17836.5625176498,6.15455777,0.04697588
2018-04-03 00:00:00 UTC,,23484.6087298198,16.34986533,0.79773962
2018-04-04 00:00:00 UTC,,20475.0575902198,12.88243502,0.1380666
2018-04-05 00:00:00 UTC,,20144.9414829298,5.94416548,0.11030517
2018-04-06 00:00:00 UTC,,16369.9681979899,7.66297774,0.07406624
2018-04-07 00:00:00 UTC,,12739.6104533199,10.28629471,0.16301095
2018-04-08 00:00:00 UTC,,10219.0976931899,7.99674863,0.03492425
2018-04-09 00:00:00 UTC,,17958.1288677499,8.37558086,0.15114735
2018-04-10 00:00:00 UTC,,10995.6946732099,8.3640784,0.02602497
2018-04-11 00:00:00 UTC,,6876.90219033996,5.22029467,0.02482011
2018-04-12 00:00:00 UTC,,27043.3192479411,15.05806453,0.02161158
2018-04-13 00:00:00 UTC,,29606.1470331597,8.29549954,
2018-04-14 00:00:00 UTC,,16454.0734808098,3.6589044,0.35515094
2018-04-15 00:00:00 UTC,,15173.52527497,1.61097239,0.11029533
2018-04-16 00:00:00 UTC,,20518.6141981098,7.51984007,0.55543873
2018-04-17 00:00:00 UTC,,14954.9591003498,32.80631366,0.01083341
2018-04-18 00:00:00 UTC,,12987.7584450298,17.88066878,0.48281723
2018-04-19 00:00:00 UTC,,12959.6510036899,7.25530639,0.12575502
2018-04-20 00:00:00 UTC,,18945.5674651199,8.53017339,0.00482142
2018-04-21 00:00:00 UTC,,20120.9010356297,1.51315312,0.01941739
2018-04-22 00:00:00 UTC,,14138.5619313698,4.99144674,
2018-04-23 00:00:00 UTC,,13075.4175435698,1.51559719,0.05832731
2018-04-24 00:00:00 UTC,,25214.4212223095,9.86907412,0.02712327
2018-04-25 00:00:00 UTC,,36875.1280206295,24.64423944,0.734524
2018-04-26 00:00:00 UTC,,25382.2311877595,15.96637683,0.00054147
2018-04-27 00:00:00 UTC,,17237.2714497797,2.63561675,0.00122628
2018-04-28 00:00:00 UTC,,18321.4236264698,8.39800009,0.00306339
2018-04-29 00:00:00 UTC,,15861.8887702098,7.04592171,
2018-04-30 00:00:00 UTC,,11018.8593637399,3.72305891,0.00760185
2018-05-01 00:00:00 UTC,,15156.1552063498,3.30299552,0.28081462
2018-05-02 00:00:00 UTC,,10634.8938315099,0.6942115,0.0064928
2018-05-03 00:00:00 UTC,,16201.6867654498,2.15147479,
2018-05-04 00:00:00 UTC,,10905.3089907699,1.95576648,
2018-05-05 00:00:00 UTC,,10951.5111324999,1.39262897,0.00138641
2018-05-06 00:00:00 UTC,,14902.9975577698,0.92170736,0.01590816
2018-05-07 00:00:00 UTC,,17030.5032090897,3.09691981,0.0024529
2018-05-08 00:00:00 UTC,,14698.1306111797,5.22470832,0.00543786
2018-05-09 00:00:00 UTC,,12391.5231162799,1.31099718,
2018-05-10 00:00:00 UTC,,12636.2329132598,17.58138615,0.00207943
2018-05-11 00:00:00 UTC,,17014.8044877696,7.0118801,0.00290881
2018-05-12 00:00:00 UTC,,17175.0977396898,0.27813285,0.01110425
2018-05-13 00:00:00 UTC,,12931.5055200599,5.85761888,
2018-05-14 00:00:00 UTC,,19322.3717273197,3.96237491,
2018-05-15 00:00:00 UTC,,15581.3179594098,6.22046113,0.04709107
2018-05-16 00:00:00 UTC,,17370.4028195298,6.32353673,0.16892681
2018-05-17 00:00:00 UTC,,13191.3197051199,2.75280336,0.20775231
2018-05-18 00:00:00 UTC,,11796.9431215999,3.78380748,0.29913815
2018-05-19 00:00:00 UTC,,8887.22698599993,0.52858824,0.30477578
2018-05-20 00:00:00 UTC,,8401.12632970995,1.05763647,0.20501998
2018-05-21 00:00:00 UTC,,9254.17463381995,2.38923707,0.10731119
2018-05-22 00:00:00 UTC,,10401.7856124899,2.65809334,0.32770154
2018-05-23 00:00:00 UTC,,18899.2882544998,6.79613531,0.38506374
2018-05-24 00:00:00 UTC,,16250.4137981698,3.3737623,0.06750953
2018-05-25 00:00:00 UTC,,12579.2203093399,12.94748266,
2018-05-26 00:00:00 UTC,,6393.72265675996,3.24779157,0.26973467
2018-05-27 00:00:00 UTC,,6278.69435916997,12.57280847,0.21402963
2018-05-28 00:00:00 UTC,,10826.6424182699,12.45317462,0.13741174
2018-05-29 00:00:00 UTC,,12716.8806929897,3.1933366,0.09072381
2018-05-30 00:00:00 UTC,,11275.4313968398,2.92888222,0.10305231
2018-05-31 00:00:00 UTC,,9505.68198182989,0.73841397,0.54337404
2018-06-01 00:00:00 UTC,,7789.39089849991,4.49669294,0.04314158
2018-06-02 00:00:00 UTC,,8252.64758760991,1.2353247,0.1724807
2018-06-03 00:00:00 UTC,,5667.13867865997,3.58540127,0.15803909
2018-06-04 00:00:00 UTC,,8137.73891214994,9.67710599,0.12774192
2018-06-05 00:00:00 UTC,,8662.51577764995,13.10310184,0.12740431
2018-06-06 00:00:00 UTC,,7425.20382306997,4.59181506,0.01059126
2018-06-07 00:00:00 UTC,,6493.11170941998,10.01436734,0.22640559
2018-06-08 00:00:00 UTC,,6232.52925343998,0.64385444,0.02838391
2018-06-09 00:00:00 UTC,,3688.62419995,0.38250107,0.11920451
2018-06-10 00:00:00 UTC,,14954.0989953798,5.97216863,0.10453138
2018-06-11 00:00:00 UTC,,13139.2911926499,16.4436727,0.11277994
2018-06-12 00:00:00 UTC,,10365.2988965299,78.11264825,0.17880752
2018-06-13 00:00:00 UTC,,15504.6802729598,21.97582273,0.10298836
2018-06-14 00:00:00 UTC,,15744.7774324398,6.63378461,0.16320732
2018-06-15 00:00:00 UTC,,10407.7333831799,2.20957619,0.32103701
2018-06-16 00:00:00 UTC,,6394.98566186998,1.77946844,0.24376145
2018-06-17 00:00:00 UTC,,4471.46885544,0.21197134,0.10819027
2018-06-18 00:00:00 UTC,,10216.9594925899,5.68631692,0.3579824
2018-06-19 00:00:00 UTC,,6332.03898194996,7.96893485,0.24720031
2018-06-20 00:00:00 UTC,,7597.73639401993,2.52481505,0.26086365
2018-06-21 00:00:00 UTC,,6877.06924425998,1.26688677,0.20351096
2018-06-22 00:00:00 UTC,,18441.8154421398,17.1637916,0.1537709
2018-06-23 00:00:00 UTC,,6634.00482957998,4.95985902,0.09553601
2018-06-24 00:00:00 UTC,,10211.2196469699,1.39618665,0.29158937
2018-06-25 00:00:00 UTC,,7045.77552007993,4.58518573,0.19891168
2018-06-26 00:00:00 UTC,,5003.17767362999,1.47810897,0.21099435
2018-06-27 00:00:00 UTC,,5667.48454675999,4.72427672,0.55597855
2018-06-28 00:00:00 UTC,,4949.13067655998,9.40842806,0.31167735
2018-06-29 00:00:00 UTC,,7613.92115341992,3.75288949,0.323783
2018-06-30 00:00:00 UTC,,7167.64099237996,3.22681164,0.27450585
2018-07-01 00:00:00 UTC,,3774.65276413999,10.81757998,0.22430071
2018-07-02 00:00:00 UTC,,6896.50872532999,3.41828711,0.30078961
2018-07-03 00:00:00 UTC,,5211.83368055998,0.89306479,0.30677312
2018-07-04 00:00:00 UTC,,7680.31379651995,20.77011136,0.14174833
2018-07-05 00:00:00 UTC,,8671.40018700994,3.02668092,0.15928819
2018-07-06 00:00:00 UTC,,4752.54608821999,1.25676158,0.33966081
2018-07-07 00:00:00 UTC,,4430.09897123997,13.17043371,0.31548856
2018-07-08 00:00:00 UTC,,3604.38565261999,1.67058579,0.35339977
2018-07-09 00:00:00 UTC,,4247.86914588998,3.02036725,0.09961873
2018-07-10 00:00:00 UTC,,6877.20509119995,15.76074298,0.21670581
2018-07-11 00:00:00 UTC,,5259.74957035999,3.80100193,0.48351077
2018-07-12 00:00:00 UTC,,4170.99525157998,1.70404897,0.29085843
2018-07-13 00:00:00 UTC,,3546.48427134,4.58542769,0.05589405
2018-07-14 00:00:00 UTC,,1894.5225969,,0.06182235
2018-07-15 00:00:00 UTC,,2112.1555157,0.03879973,0.09216473
2018-07-16 00:00:00 UTC,,8567.29262516986,1.30728314,0.0078106
2018-07-17 00:00:00 UTC,,11199.2524072499,7.3990369,0.08740779
2018-07-18 00:00:00 UTC,,9940.65776376989,2.43067621,0.09146025
2018-07-19 00:00:00 UTC,,5939.67128065993,1.84724628,0.43945908
2018-07-20 00:00:00 UTC,,7639.63826766992,2.85875343,0.03772943
2018-07-21 00:00:00 UTC,,3504.16413623995,0.11404103,
2018-07-22 00:00:00 UTC,,4761.33698926996,1.84941935,0.13655146
2018-07-23 00:00:00 UTC,,8450.21885932965,3.81116926,0.08134477
2018-07-24 00:00:00 UTC,,13876.6167433895,5.09734847,0.03113048
2018-07-25 00:00:00 UTC,,9913.32537859978,2.46844478,0.08312779
2018-07-26 00:00:00 UTC,,8316.43245818987,8.02433955,0.35992802
2018-07-27 00:00:00 UTC,,10138.0386391298,0.68231051,1.00957025
2018-07-28 00:00:00 UTC,,4613.46656155997,0.20313779,0.00315682
2018-07-29 00:00:00 UTC,,3970.47240422997,0.22090018,0.02050948
2018-07-30 00:00:00 UTC,,8174.21197163989,0.36747416,0.03500963
2018-07-31 00:00:00 UTC,,9983.77150906978,2.22184113,0.23674182
2018-08-01 00:00:00 UTC,,8615.23912377985,0.2055996,0.02349358
2018-08-02 00:00:00 UTC,,6463.48089402992,0.96207314,0.27568672
2018-08-03 00:00:00 UTC,,6832.77916268993,0.68645923,0.13284996
2018-08-04 00:00:00 UTC,,6454.6720305299,1.19472592,0.04518747
2018-08-05 00:00:00 UTC,,5092.38814522997,0.80072952,0.06754102
2018-08-06 00:00:00 UTC,,7182.0664865999,0.49940101,0.03980519
2018-08-07 00:00:00 UTC,,7615.61102441988,2.18461249,0.0818064
2018-08-08 00:00:00 UTC,,12777.1259670497,2.78364491,0.02548304
2018-08-09 00:00:00 UTC,,9862.43347887985,0.37710624,0.05376848
2018-08-10 00:00:00 UTC,,11709.2185477598,3.23247636,0.09246517
2018-08-11 00:00:00 UTC,,8132.28928995989,3.48525864,0.0058
2018-08-12 00:00:00 UTC,,7752.47695933994,0.71466941,0.02063852
2018-08-13 00:00:00 UTC,,9429.68650983989,0.30280293,0.31135957
2018-08-14 00:00:00 UTC,,11943.6864646998,0.55705264,0.12216996
2018-08-15 00:00:00 UTC,,12258.3874511298,0.04678563,0.11481515
2018-08-16 00:00:00 UTC,,8752.08446867991,0.141,0.21116864
2018-08-17 00:00:00 UTC,,8232.88335065993,0.17136403,0.09855308
2018-08-18 00:00:00 UTC,,4900.56086718997,2.35909899,0.04234102
2018-08-19 00:00:00 UTC,,4122.67991077,0.29383177,0.1507881
2018-08-20 00:00:00 UTC,,7100.25771525996,0.45815698,0.1328693
2018-08-21 00:00:00 UTC,,7231.33508357997,2.77495873,0.28681024
2018-08-22 00:00:00 UTC,,14246.9479070798,3.85597147,0.012
