Timestamp,output-volume
2019-11-08 00:00:00,1333670.62974223
2019-11-09 00:00:00,1048033.15307825
2019-11-10 00:00:00,685311.161110266
2019-11-11 00:00:00,797236.585528915
2019-11-12 00:00:00,1019903.11744936
2019-11-13 00:00:00,1331117.80907882
2019-11-14 00:00:00,1216940.16732074
2019-11-15 00:00:00,1280489.90300323
2019-11-16 00:00:00,695082.440087727
2019-11-17 00:00:00,632131.464984699
2019-11-18 00:00:00,1330677.31241682
2019-11-19 00:00:00,956827.203341185
2019-11-20 00:00:00,800559.908126409
2019-11-21 00:00:00,1616533.40835477
2019-11-22 00:00:00,1573304.8749851
2019-11-23 00:00:00,1010840.18924162
2019-11-24 00:00:00,824423.434529546
2019-11-25 00:00:00,1316525.8036636
2019-11-26 00:00:00,1172810.16045225
2019-11-27 00:00:00,1014562.11767074
2019-11-28 00:00:00,764888.006758807
2019-11-29 00:00:00,991528.113663892
2019-11-30 00:00:00,750855.209857113
2019-12-01 00:00:00,680284.709231954
2019-12-02 00:00:00,865728.87978467
2019-12-03 00:00:00,854602.911802966
2019-12-04 00:00:00,2329577.92166183
2019-12-05 00:00:00,898001.057487505
2019-12-06 00:00:00,2288980.71377945
2019-12-07 00:00:00,957054.855731875
2019-12-08 00:00:00,731180.603252509
2019-12-09 00:00:00,1190356.7997295
2019-12-10 00:00:00,1148974.68743132
2019-12-11 00:00:00,1207960.67269245
2019-12-12 00:00:00,835730.081436612
2019-12-13 00:00:00,720319.254325102
2019-12-14 00:00:00,730482.960950935
2019-12-15 00:00:00,650460.969850616
2019-12-16 00:00:00,767656.100771835
2019-12-17 00:00:00,1777401.2009867
2019-12-18 00:00:00,1164742.9247833
2019-12-19 00:00:00,1004379.59851356
