Timestamp,fees-usd-per-transaction
2018-11-23 00:00:00,0.572140256091756
2018-11-24 00:00:00,0.52122337481269
2018-11-25 00:00:00,0.497959592529449
2018-11-26 00:00:00,0.569684911749044
2018-11-27 00:00:00,0.515180953373874
2018-11-28 00:00:00,0.619425938743901
2018-11-29 00:00:00,0.77254174314887
2018-11-30 00:00:00,0.651760825732386
2018-12-01 00:00:00,0.525573354303852
2018-12-02 00:00:00,0.429836248194977
2018-12-03 00:00:00,0.507845348723606
2018-12-04 00:00:00,0.456759168372316
2018-12-05 00:00:00,0.390335207080128
2018-12-06 00:00:00,0.376187201331967
2018-12-07 00:00:00,0.413219023153334
2018-12-08 00:00:00,0.289102587669862
2018-12-09 00:00:00,0.244560192611676
2018-12-10 00:00:00,0.309354385888021
2018-12-11 00:00:00,0.31128607550432
2018-12-12 00:00:00,0.290514967474806
2018-12-13 00:00:00,0.274283221705077
2018-12-14 00:00:00,0.294296488611517
2018-12-15 00:00:00,0.221045221843948
2018-12-16 00:00:00,0.21077463587853
2018-12-17 00:00:00,0.234823309912423
2018-12-18 00:00:00,0.349612607018174
2018-12-19 00:00:00,0.409540103408663
2018-12-20 00:00:00,0.379112631341302
2018-12-21 00:00:00,0.439520698862585
2018-12-22 00:00:00,0.287251896054661
2018-12-23 00:00:00,0.245247499957431
2018-12-24 00:00:00,0.350045876268364
2018-12-25 00:00:00,0.260407074648465
2018-12-26 00:00:00,0.217646299543858
2018-12-27 00:00:00,0.210013500536814
2018-12-28 00:00:00,0.214008588210473
2018-12-29 00:00:00,0.223908286883369
2018-12-30 00:00:00,0.196639395798689
2018-12-31 00:00:00,0.233268433432498
2019-01-01 00:00:00,0.176749033941854
2019-01-02 00:00:00,0.250697623535722
2019-01-03 00:00:00,0.25088688795009
2019-01-04 00:00:00,0.262694550871538
2019-01-05 00:00:00,0.184406891863424
2019-01-06 00:00:00,0.251082672420886
2019-01-07 00:00:00,0.332863569217673
2019-01-08 00:00:00,0.261227803140187
2019-01-09 00:00:00,0.303830006630665
2019-01-10 00:00:00,0.300802727888491
2019-01-11 00:00:00,0.285786314125866
2019-01-12 00:00:00,0.219431643246365
2019-01-13 00:00:00,0.182962574018324
2019-01-14 00:00:00,0.218721407288933
2019-01-15 00:00:00,0.255873650427948
2019-01-16 00:00:00,0.295584466372971
2019-01-17 00:00:00,0.28484713714882
2019-01-18 00:00:00,0.247026183380338
2019-01-19 00:00:00,0.23097976563678
2019-01-20 00:00:00,0.175912389665041
2019-01-21 00:00:00,0.222462357286363
2019-01-22 00:00:00,0.250723520734546
2019-01-23 00:00:00,0.273437270489491
2019-01-24 00:00:00,0.264758560908311
2019-01-25 00:00:00,0.292323766582377
2019-01-26 00:00:00,0.258993413542333
2019-01-27 00:00:00,0.201789340885194
2019-01-28 00:00:00,0.268900680238816
2019-01-29 00:00:00,0.242312339213522
2019-01-30 00:00:00,0.225640757062678
2019-01-31 00:00:00,0.280576285082357
2019-02-01 00:00:00,0.333036302606979
2019-02-02 00:00:00,0.201277400184509
2019-02-03 00:00:00,0.167425003408801
2019-02-04 00:00:00,0.173462494568135
2019-02-05 00:00:00,0.165825938509395
2019-02-06 00:00:00,0.210036092345556
2019-02-07 00:00:00,0.159549389451474
2019-02-08 00:00:00,0.217756458654591
2019-02-09 00:00:00,0.206536669314762
2019-02-10 00:00:00,0.163513821566011
2019-02-11 00:00:00,0.263235747781918
2019-02-12 00:00:00,0.453349086290125
2019-02-13 00:00:00,0.362019040157791
2019-02-14 00:00:00,0.262659926685426
2019-02-15 00:00:00,0.318319633102191
2019-02-16 00:00:00,0.240489560974018
2019-02-17 00:00:00,0.209570267868279
2019-02-18 00:00:00,0.325041794131476
2019-02-19 00:00:00,0.410798735631405
2019-02-20 00:00:00,0.467981590696102
2019-02-21 00:00:00,0.457964260652494
2019-02-22 00:00:00,0.437014729582108
2019-02-23 00:00:00,0.308209971687993
2019-02-24 00:00:00,0.368826051795763
2019-02-25 00:00:00,0.437795356855737
2019-02-26 00:00:00,0.375138468313133
2019-02-27 00:00:00,0.359796106995545
2019-02-28 00:00:00,0.311012408690355
2019-03-01 00:00:00,0.327904987165709
2019-03-02 00:00:00,0.286647422329177
2019-03-03 00:00:00,0.229766112463732
2019-03-04 00:00:00,0.348014268657179
2019-03-05 00:00:00,0.382703809961133
2019-03-06 00:00:00,0.534873557164148
2019-03-07 00:00:00,0.513110445797332
2019-03-08 00:00:00,0.468751144160164
2019-03-09 00:00:00,0.398737321892715
2019-03-10 00:00:00,0.34887826429922
2019-03-11 00:00:00,0.403383399492198
2019-03-12 00:00:00,0.423441190834724
2019-03-13 00:00:00,0.485384843771791
2019-03-14 00:00:00,0.481901030733407
2019-03-15 00:00:00,0.406077446230188
2019-03-16 00:00:00,0.33868729344949
2019-03-17 00:00:00,0.292492362238946
2019-03-18 00:00:00,0.303633707735043
2019-03-19 00:00:00,0.290456262812955
2019-03-20 00:00:00,0.353881217680168
2019-03-21 00:00:00,0.471232255269598
2019-03-22 00:00:00,0.361824583634967
2019-03-23 00:00:00,0.283066339074429
2019-03-24 00:00:00,0.274932295020892
2019-03-25 00:00:00,0.357561482379699
2019-03-26 00:00:00,0.385942280463952
2019-03-27 00:00:00,0.497744918491598
2019-03-28 00:00:00,0.484171001874369
2019-03-29 00:00:00,0.70059259624905
2019-03-30 00:00:00,0.590947052294201
2019-03-31 00:00:00,0.477554645129453
2019-04-01 00:00:00,0.6910918543316
2019-04-02 00:00:00,1.33135142593326
2019-04-03 00:00:00,1.98543207226587
2019-04-04 00:00:00,2.16762301126522
2019-04-05 00:00:00,1.47141973675184
2019-04-06 00:00:00,1.13476740198532
2019-04-07 00:00:00,1.24887844950027
2019-04-08 00:00:00,1.82096381769855
2019-04-09 00:00:00,1.73363162267762
2019-04-10 00:00:00,1.48423796032182
2019-04-11 00:00:00,1.46480824086428
2019-04-12 00:00:00,1.34717131214346
2019-04-13 00:00:00,0.916799743576766
2019-04-14 00:00:00,0.864516713795389
2019-04-15 00:00:00,1.05376100296338
2019-04-16 00:00:00,1.08849386578095
2019-04-17 00:00:00,1.14414779534406
2019-04-18 00:00:00,0.990644234803668
2019-04-19 00:00:00,1.13447212807449
2019-04-20 00:00:00,0.972376932512689
2019-04-21 00:00:00,0.677811597406421
2019-04-22 00:00:00,1.08777262312182
2019-04-23 00:00:00,1.71256543866316
2019-04-24 00:00:00,1.79396004823022
2019-04-25 00:00:00,1.33463151781413
2019-04-26 00:00:00,1.23530629833359
2019-04-27 00:00:00,0.781747290238045
2019-04-28 00:00:00,0.646691283106726
2019-04-29 00:00:00,0.994149616836796
2019-04-30 00:00:00,1.27258806137829
2019-05-01 00:00:00,0.78772424889514
2019-05-02 00:00:00,0.761744646705483
2019-05-03 00:00:00,1.19423139861195
2019-05-04 00:00:00,0.967777884563502
2019-05-05 00:00:00,1.08811705884609
2019-05-06 00:00:00,1.14002625378826
2019-05-07 00:00:00,1.64540438374633
2019-05-08 00:00:00,1.66597827206009
2019-05-09 00:00:00,1.78026390269507
2019-05-10 00:00:00,2.40328710299214
2019-05-11 00:00:00,2.46095993499648
2019-05-12 00:00:00,2.18479377331412
2019-05-13 00:00:00,2.13841444279872
2019-05-14 00:00:00,2.87955984189393
2019-05-15 00:00:00,4.19507724767865
2019-05-16 00:00:00,4.86289770808393
2019-05-17 00:00:00,4.56500249326611
2019-05-18 00:00:00,2.74455831171992
2019-05-19 00:00:00,2.8730525141641
2019-05-20 00:00:00,3.84871849742871
2019-05-21 00:00:00,4.22872793214319
2019-05-22 00:00:00,3.54711339542543
2019-05-23 00:00:00,3.24189352635798
2019-05-24 00:00:00,4.10766292458989
2019-05-25 00:00:00,3.04825644536002
2019-05-26 00:00:00,2.08205641592779
2019-05-27 00:00:00,4.13854121927336
2019-05-28 00:00:00,4.33670060926721
2019-05-29 00:00:00,3.99058466169516
2019-05-30 00:00:00,4.32469620082763
2019-05-31 00:00:00,5.73120005550618
2019-06-01 00:00:00,4.10357819450997
2019-06-02 00:00:00,3.40408771220541
2019-06-03 00:00:00,5.75837960275568
2019-06-04 00:00:00,4.54942503378683
2019-06-05 00:00:00,3.32001115572938
2019-06-06 00:00:00,2.59633426451481
2019-06-07 00:00:00,2.40042041459938
2019-06-08 00:00:00,1.98014705791323
2019-06-09 00:00:00,1.62776180365427
2019-06-10 00:00:00,2.24652118098193
2019-06-11 00:00:00,2.56345842183813
2019-06-12 00:00:00,2.66276407256122
2019-06-13 00:00:00,2.451532464916
2019-06-14 00:00:00,2.69191372733264
2019-06-15 00:00:00,2.07335490500589
2019-06-16 00:00:00,2.29493752988918
2019-06-17 00:00:00,3.36868394934808
2019-06-18 00:00:00,2.70853250929368
2019-06-19 00:00:00,2.41269310201197
2019-06-20 00:00:00,3.17282611476783
2019-06-21 00:00:00,3.66366794551113
2019-06-22 00:00:00,3.72025474710426
2019-06-23 00:00:00,2.28347915056817
2019-06-24 00:00:00,2.85716041569014
2019-06-25 00:00:00,3.79384398168125
2019-06-26 00:00:00,5.90710825316984
2019-06-27 00:00:00,6.5252386543294
2019-06-28 00:00:00,5.2410740200959
2019-06-29 00:00:00,3.60323571492081
